,QueryID,QueryText,QueryImages,Label
55225,1248,#SOTU TV Viewers : 2018 : 45.6 M 2017 : 47.7 M * 2016 : 31.3 M 2015 : 31.7 M 2014 : 33.3 M 2013 : 33.5 M 2012 : 37.8 M 2011 : 42.8 M 2010 : 48.0 M 2009 : 52.4 M * 2008 : 37.5 M 2007 : 45.5 M 2006 : 41.7 M 2005 : 38.4 M 2004 : 43.4 M 2003 : 62.1 M 1993 : 66.9 M * ( largest TV audience ) * Not an official SOTU url,raw_images/images_otweet_DataC/37192.png,0.0
55275,977,"Insanity #60 If you think the 9th circuit , even though overturned at staggering 90 % later , will let the Travel pause pass today , you're it . url",raw_images/images_otweet_DataC/30724.png,0.0
55325,1898,I'll throw this in too . url,raw_images/images_otweet_DataC/2148.png,0.0
55375,866,Trump says he'll beat the opioid epidemic by beefing up law enforcement and security on the southern border url url,raw_images/images_otweet_DataC/6437.png,0.0
55425,1434,"@user @user @user It's no theory but I see you've received the talking points . "" We should refer to our "" matter "" as a conspiracy theory as an effort to devalue the content . Got it ? Good ! Now get out there Sheep ! Or as Hillary would call you , JPS . "" url",raw_images/images_otweet_DataC/13793.png,0.0
55475,1927,. @user ' s camp said the State IG report proves she acted like her predecessors url | AP url,raw_images/images_otweet_DataC/13307.png,0.0
55525,2012,President Trump's stock market rally is the best for a new president since LBJ and JFK url url,raw_images/images_otweet_DataC/9151.png,0.0
55575,1092,@user @user Let's not forget that Hillary Clinton ILLEGALLY gave Russia a shit load of uranium . url,raw_images/images_otweet_DataC/38470.png,0.0
55625,613,@user @user #Especially #Liberal #DemocRATS like #NicholasCruz that are responsible for MOST ( 97 % ) mass shootings in #America url,raw_images/images_otweet_DataC/27062.png,0.0
55675,1677,Reminder that New York Times previously reported that Trump was wiretapped . Trump Stays Buggy url,raw_images/images_otweet_DataC/25335.png,0.0
55725,1412,The emails were not classified . @user @user @user url,raw_images/images_otweet_DataC/33612.png,0.0
55775,1474,@user absolutely wrong ! You need to read more and watch less TV . url,raw_images/images_otweet_DataC/12862.png,0.0
55825,1874,@user @user Mostly wiki but reserch all the shooters . url,raw_images/images_otweet_DataC/27497.png,0.0
55875,1624,"We have money for healthcare , education and infrastructure . Our politicians keep using it to bomb the world . #TaxReform #maddow #inners url",raw_images/images_otweet_DataC/11194.png,0.0
55925,25,@user @user @user @user It seems to me the Podesta organization is a place to extortion & make victims to hide & not reveal what happened.Actually may David Hogg be an active pedophile as well . Why go back to High school when he's already graduated for ? This organization SHOULD BE INVESTIGATED ! url,raw_images/images_otweet_DataC/38842.png,0.0
55975,132,Look at these two vile #scumbags ... url,raw_images/images_otweet_DataC/31285.png,0.0
56025,857,Democrats purposely misstated Medicaid under new Senate bill - actually goes up . url,raw_images/images_otweet_DataC/15202.png,0.0
56075,704,Can someone explain why Obama allowed so few Syrian Christians into the US . url,raw_images/images_otweet_DataC/357.png,0.0
56125,1312,"RE HRC / star tweet , remember when Trump tweeted this ( lie filled ) image from neo-nazi german faith movement source : url",raw_images/images_otweet_DataC/43.png,0.0
56175,1216,What Happens When You Cross the United States Border Illegally ? url We hear a lot of lies from conservatives that the undocumented are all on food stamps and welfare . Lets get the facts straight ! url,raw_images/images_otweet_DataC/25047.png,0.0
56225,1586,". @user : "" Since @user took office , 863,000 new jobs were filled by women . Over half a million American women have entered the work force since he took over . "" @user url",raw_images/images_otweet_DataC/37298.png,0.0
56275,1578,Trump says here that pastors cannot talk about Christianity or preach ... from the pulpit . ( ? ) re : Johnson Amendment . url,raw_images/images_otweet_DataC/2668.png,0.0
56325,1,@user @user His father did and that was when DJT was 22 . Here is Hillary's take on things : url,raw_images/images_otweet_DataC/40956.png,0.0
56375,1186,"During 2012 campaign , Trump repeatedly referred to the unemployment rate as a ' fraud ' and ' real ' unemployment higher url",raw_images/images_otweet_DataC/8817.png,0.0
56425,1959,"Trump campaign releases statement saying @user "" believes "" @user was born in US url url",raw_images/images_otweet_DataC/14075.png,0.0
56475,819,@user @user @user @user @user @user * conspiracy's * Plan Parent Hood is not a Conspiracy Theory cupcake . It's for real along with their services . Started by : Margret . She pushed Abortions of Blacks . Please refrain from appearing anymore naive you are approaching borderline ignorance . url,raw_images/images_otweet_DataC/8956.png,0.0
56525,1817,$ 6 billion missing from Hillary's State Department ! url #TrumpBookReport #ThursdayThoughts #SpiritDay #PodestaEmails13,raw_images/images_otweet_DataC/33816.png,0.0
56575,1193,"When pressed on his 2011 support for Libya , Trump : "" I was for something but I wasn't for what we have right now . "" url",raw_images/images_otweet_DataC/38509.png,0.0
56625,1302,"President Obama sharply disputes Donald Trump's rigged election claims , and says Trump should "" stop whining "" url url",raw_images/images_otweet_DataC/6360.png,0.0
56675,1685,Another ad for paid Trump protesters . This is a fake astroturf movement . url,raw_images/images_otweet_DataC/26495.png,0.0
56725,1440,"@user We can all change our minds . But we need action , not just words . Please fight to correct the damage you've done to America for your past support of the NRA . url",raw_images/images_otweet_DataC/18675.png,0.0
56775,478,I ... don't have words . url,raw_images/images_otweet_DataC/20537.png,0.0
56825,1069,@user Because he's lying to them . He's not a leader on gun control . He's been in the way for years . url,raw_images/images_otweet_DataC/14600.png,0.0
56875,1739,Just got the ENDORSEMENT of the Stanislaus County Republican Party by a vote of 18-3 ! ! LET'S TAKE BACK CALIFORNIA ! ! url url,raw_images/images_otweet_DataC/14809.png,0.0
56925,625,@user @user Or stay in class and learn that Chicago has some of the highest violence but also has some of the strictest gun control in the country . url,raw_images/images_otweet_DataC/18485.png,0.0
56975,733,@user repeats misstatement by @user that @user wants to raise taxes on middle class . url,raw_images/images_otweet_DataC/20673.png,0.0
57025,475,@user puppet url,raw_images/images_otweet_DataC/8564.png,0.0
57075,1581,@user Uh huh . Nice try tho . url,raw_images/images_otweet_DataC/2698.png,0.0
57125,1277,@user @user @user imma leave this here for ya'll . url,raw_images/images_otweet_DataC/39001.png,0.0
57175,1492,@user @user Preference on which one to start with ? ? ? Wait . They're all democrats ... Oops . url,raw_images/images_otweet_DataC/44370.png,0.0
57225,1072,- Hillary Clinton did not start the birther ... url url,raw_images/images_otweet_DataC/4950.png,0.0
57275,869,Republican Senator sends his constituents a Cease & Desist letter after they call and show up to demand a town hall : url,raw_images/images_otweet_DataC/38820.png,0.0
57325,652,Glad to visit @user HQ with @user . Thank you for your commitment to invest 350B in USA ! #TaxCutsJobsAct url,raw_images/images_otweet_DataC/27298.png,0.0
57375,989,Over 95 Million Americans are not in the Labor Force . Not a Record to be Proud ! url @user @user @user,raw_images/images_otweet_DataC/23073.png,0.0
57425,881,"Chicago has strictest guns Laws in the country Highest Murder Rate . Obama Said It Was His Adopted City . Both He And Rham Emanuel , The Mayor Have Presided Over It's Destruction . Blacks Should Give Republican Party A Try Dems Are Just Using You For Votes url",raw_images/images_otweet_DataC/33624.png,0.0
57475,1663,"@user @user @user Look at the attached chart . GDP hit 4.6 % Q4 2011 , 3.1 % Q3 ' 2013 , 4 % Q4 2013 , 4.6 % Q1 2014 , 5.2 % Q3 2014 , 3.2 % Q1 2015 , Try again Heather url",raw_images/images_otweet_DataC/40325.png,0.0
57525,1190,"In 2017 , we invested historic amounts into our classrooms . We're investing in student success because every student matters ! #WIForward url",raw_images/images_otweet_DataC/6622.png,0.0
57575,303,@user @user @user Is this factual ? Thanks in advance . url,raw_images/images_otweet_DataC/4505.png,0.0
57625,1859,@user @user yep david is nothing but a Hitler's democrat party Nazi so called adult . He was not even there during shooting url,raw_images/images_otweet_DataC/38670.png,0.0
57675,723,@user And why did hillary first question obama's birthplace ? url,raw_images/images_otweet_DataC/22478.png,0.0
57725,1339,@user which was started by the Clinton 08 Campaign ... @user url,raw_images/images_otweet_DataC/8983.png,0.0
57775,176,"I saw someone share this , and I thought "" He definitely didn't say that , or it's out of context . "" Then , well , there's the video url",raw_images/images_otweet_DataC/586.png,0.0
57825,794,Do you see what I see ? #MarchForOurLives #ParklandShooting #2A url,raw_images/images_otweet_DataC/39443.png,0.0
57875,1296,"@user Is the "" science "" eugenics ? url",raw_images/images_otweet_DataC/7038.png,0.0
57925,1865,This surprised me @user url,raw_images/images_otweet_DataC/33158.png,0.0
57975,822,@user @user Maybe #HillaryClinton was right ... url,raw_images/images_otweet_DataC/8224.png,0.0
58025,877,@user Property taxes still went up in Westchester although I appreciate Mr . Astorino's efforts managing the budget . url,raw_images/images_otweet_DataC/2529.png,0.0
58075,464,Pence calls charge he supported conversion therapy ' #FAKENEWS ' in riff over Adam Rippon interview url url,raw_images/images_otweet_DataC/35067.png,0.0
58125,626,@user @user @user And on topic : url,raw_images/images_otweet_DataC/18369.png,0.0
58175,983,A Clinton economy = more taxes and more spending ! #DebateNight url,raw_images/images_otweet_DataC/22899.png,0.0
58225,1780,"@user @user @user Mr . President , keep up the good work ! ! You're doing an awesome job url",raw_images/images_otweet_DataC/36971.png,0.0
58275,1565,"The @user has not tweeted ONCE today on this day of the #MarchForOurLives They have absolutely nothing to say . I urge you to retweet this 10,000 TIMES and send them the message that we've backed them into a wall ! #NRA #NRAKillsKids #NRABloodMoney #NRABoycott #NRASilence url",raw_images/images_otweet_DataC/44211.png,0.0
58325,1953,Crazy Rep . url,raw_images/images_otweet_DataC/32482.png,0.0
58375,1860,@user @user Okay sweetie . Whatever . American born and bred . url,raw_images/images_otweet_DataC/23316.png,0.0
58425,1063,And the media says we need to Anoint her a saint url,raw_images/images_otweet_DataC/3264.png,0.0
58475,791,"More damning #Wikileaks emails : Here , #Hillary privately admits that she's "" promoted fracking . "" In public , she claims to be against it . url",raw_images/images_otweet_DataC/17075.png,0.0
58525,1421,"@user ' s hero , eugenist , Margaret Sanger . This tells us all we need to know about her true feelings toward the black race . #Racist url",raw_images/images_otweet_DataC/2385.png,0.0
58575,531,"Seriously ? You need Jesus , @user Shame on you . #RIP #RyanOwens #Hero #CarrynOwens #ImWithHer url",raw_images/images_otweet_DataC/40450.png,0.0
58625,807,@user @user @user @user You Better Deal With The Fact That The Russia Connection Will Come Out . Rumour Is It The Washington Post May Have More To Come ... Or Not url,raw_images/images_otweet_DataC/15867.png,0.0
58675,1566,@user Clinton started that birther thing ! url,raw_images/images_otweet_DataC/1176.png,0.0
58725,1244,David Hogg lied and we are listening to these kids pushing to get our 2 Amendment rights taken away ? He was not at the school when the shooting started according to him . We are being had people . url url,raw_images/images_otweet_DataC/7103.png,0.0
58775,1731,"Fake News ! Oh btw , Bill Clinton gave North Korea nuclear reactors in 1994 . Let that sink in url",raw_images/images_otweet_DataC/35559.png,0.0
58825,1835,"Did u know , 97 % of Blacks are killed by Blacks ? 1 % of Blacks are killed by Police ... Meanwhile , 81 % of Whites are killed by Blacks . url",raw_images/images_otweet_DataC/22293.png,0.0
58875,396,EXPOSED : Fact-checkers catch Dems on lie after lie about healthcare . url url url url,raw_images/images_otweet_DataC/17834.png,0.0
58925,908,"Coming out often takes incredible courage . On #NationalComingOutDay , let's honor that courage by showing LGBT Americans we're with them . url",raw_images/images_otweet_DataC/32394.png,0.0
